timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
169518865,7E:8A:AE:D6:C8:CD,23408,26.02,-78,-72,0 0 -6 15 -5 16 -4 18 -5 16 -3 16 -3 17 -1 15 -1 13 -1 12 0 11 -1 11 -2 9 -5 8 -8 7 -6 9 -8 10 -9 9 -10 10 -11 12 -9 14 -8 12 -8 12 -6 12 -6 12 -7 9 -7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 6 10 6 9 5 9 4 6 3 6 4 5 6 5 5 2 7 1 10 1 11 2 12 1 12 2 13 3 14 5 15 5 12 7 14 7 13 6 11 6 12 5 11 1 9 1 10 0 11 -1 13,0 0 -19 1 -20 3 -19 4 -18 4 -17 5 -15 5 -13 4 -11 4 -10 2 -10 0 -10 -2 -11 -3 -12 -5 -14 -6 -15 -6 -15 -6 -17 -6 -17 -5 -17 -4 -17 -3 -16 -2 -14 -3 -13 -2 -10 -3 -9 -3 -7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 9 -5 8 -6 8 -7 6 -7 5 -8 3 -10 3 -11 3 -13 3 -13 3 -14 4 -15 5 -15 5 -14 7 -13 7 -13 7 -10 7 -10 7 -8 5 -9 5 -9 4 -10 1 -11 0 -12 1 -15 0 -17 0
169584263,7E:8A:AE:D6:C8:CD,23424,49.12,-81,-74,0 0 11 -11 11 -13 12 -13 11 -13 10 -13 10 -16 10 -13 6 -10 5 -12 7 -8 7 -10 6 -5 6 -3 7 -3 8 -2 9 -1 11 -3 12 -3 15 -4 14 -3 14 -5 15 -5 12 -5 12 -5 13 -5 9 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -9 -6 -10 -8 -8 -7 -9 -7 -7 -5 -7 -3 -7 -1 -10 1 -7 0 -7 2 -11 4 -10 5 -12 3 -14 2 -17 2 -16 1 -15 -2 -16 -2 -14 0 -15 0 -11 -2 -13 3 -12 3 -11 6 -9 7 -12,0 0 4 15 5 18 5 18 6 16 7 14 7 12 5 11 4 10 3 10 1 9 1 10 -1 10 -2 11 -3 12 -3 14 -3 15 -2 16 -1 17 1 16 2 17 2 15 1 12 2 12 0 10 -2 8 -4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 9 4 7 5 7 6 5 6 4 8 4 9 4 12 2 12 4 13 4 11 4 14 5 13 7 12 7 11 7 10 7 10 6 9 6 8 6 8 4 8 3 8 3 9 0 11 1 13 1 15
169621307,7E:8A:AE:D6:C8:CD,23440,-11.38,-84,-77,0 0 11 4 17 5 16 4 16 5 17 6 17 3 17 3 15 2 13 1 10 1 6 2 2 2 3 3 2 6 -2 8 -4 10 -1 11 -4 13 -2 13 0 14 -3 14 1 14 2 16 1 13 1 13 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -10 -10 -9 -11 -7 -9 -6 -4 -6 -4 -8 -4 -7 0 -8 1 -7 4 -5 8 -8 6 -10 8 -11 9 -13 10 -13 8 -15 8 -14 8 -13 6 -15 3 -14 4 -14 3 -10 3 -6 4 -4 9 -2 8 1,0 0 -5 11 -6 19 -6 18 -5 18 -5 18 -2 17 -1 12 -2 11 -2 12 -2 9 -4 9 -8 8 -8 6 -9 7 -11 10 -11 10 -12 11 -12 12 -11 13 -8 14 -8 13 -8 12 -7 11 -8 9 -8 6 -8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 3 11 1 9 1 10 0 7 -2 9 -3 8 -5 9 -5 10 -4 9 -7 13 -7 12 -6 13 -4 12 -2 12 -3 12 -1 10 -1 9 -1 9 0 9 -1 8 -1 7 -4 7 -6 7 -5 10 -8 12
169681727,7E:8A:AE:D6:C8:CD,23456,-40.42,-86,-82,0 0 12 10 17 10 18 11 15 7 15 5 15 8 13 3 8 3 5 2 6 7 -2 3 -2 3 -6 7 -5 10 -3 9 -9 13 -7 15 -6 14 -2 16 -1 12 -5 15 3 12 -2 7 3 7 -2 7 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -17 -3 -19 1 -13 -1 -10 3 -14 5 -11 6 -8 10 -10 12 -5 15 -7 18 -3 15 -4 21 -6 15 -6 15 -6 17 -10 16 -7 12 -10 7 -6 4 -8 7 -2 2 0 -1 1 0 4 4 6 11 4,0 0 1 -15 1 -17 -2 -17 -3 -16 -2 -19 -4 -17 -3 -16 -1 -13 -4 -12 -1 -10 1 -9 3 -7 4 -8 6 -9 6 -7 8 -9 10 -9 13 -9 12 -14 10 -11 12 -13 9 -11 11 -10 9 -10 7 -8 7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -3 -7 -5 -6 -7 -6 -7 -5 -5 -4 -8 -1 -8 -3 -11 0 -8 -1 -11 -2 -13 -4 -12 -4 -13 -7 -12 -4 -12 -7 -10 -6 -7 -7 -9 -6 -6 -6 -6 -4 -4 -2 -5 0 -6 -1 -8 1 -10 1 -13
169710806,7E:8A:AE:D6:C8:CD,23456,-44.76,-85,-82,0 0 13 -7 14 -9 14 -10 15 -8 17 -12 14 -13 12 -10 9 -10 6 -6 4 -4 2 -1 6 2 4 4 7 8 5 10 3 10 6 11 8 13 11 9 9 12 10 7 8 6 9 4 8 2 7 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 1 -16 -1 -17 -3 -12 -3 -9 -3 -7 -7 -5 -13 -3 -13 2 -13 2 -16 2 -16 2 -20 3 -17 3 -17 -2 -18 -3 -19 -5 -17 -3 -13 -3 -12 -4 -9 -2 -5 2 -5 2 -4 5 -3 9 -2 11 -4,0 0 -18 -2 -17 -7 -19 -5 -20 -3 -21 1 -20 -2 -17 0 -15 -1 -12 1 -12 -1 -11 -2 -9 -4 -6 -8 -9 -7 -10 -8 -10 -10 -14 -13 -11 -13 -12 -13 -14 -14 -13 -15 -13 -14 -12 -11 -8 -9 -8 -8 -7 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 5 -9 4 -8 2 -6 0 -8 0 -9 0 -8 -1 -7 -5 -9 -3 -8 -5 -10 -5 -13 -6 -13 -3 -15 -2 -14 2 -13 4 -11 2 -10 2 -8 4 -7 4 -7 0 -7 1 -7 -3 -9 -2 -9 -4 -11 -4
169750460,7E:8A:AE:D6:C8:CD,23472,-18.77,-89,-82,0 0 5 -3 12 -10 10 -11 6 -11 8 -14 13 -8 7 -14 12 -12 7 -10 8 -6 5 -3 6 -1 -1 2 1 5 -1 4 0 6 -2 12 -4 12 4 7 -1 14 7 11 2 9 9 12 10 9 9 8 13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 16 -3 16 -4 17 -8 14 -9 5 -7 0 -10 0 -7 -6 -11 -3 -8 -12 -6 -14 -8 -17 -10 -15 -9 -9 -10 -11 -16 -13 -14 -12 -10 -7 -8 -4 -13 -4 -9 3 -3 -2 -1 3 -2 8 -1 5 -3 0,0 0 15 3 17 5 17 5 19 4 18 2 17 1 16 1 17 0 15 1 10 2 10 1 9 1 9 4 12 4 11 6 12 8 12 8 13 11 12 10 15 12 15 9 11 11 12 10 9 9 9 7 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 8 2 8 2 5 1 6 2 4 4 5 2 5 3 5 3 5 3 8 5 9 2 8 5 8 3 10 2 11 2 8 1 10 -1 9 -2 8 -2 9 -2 9 -1 6 -1 5 1 9 3 10 4
169790638,7E:8A:AE:D6:C8:CD,23488,-13.97,-85,-79,0 0 -1 18 1 10 -6 8 -2 7 -2 0 -3 -6 -7 -8 -4 -10 -12 -8 -14 -8 -16 -5 -19 -3 -17 -3 -21 2 -20 2 -16 -1 -19 4 -12 2 -13 0 -10 -3 -10 -2 -9 -5 -1 -12 4 -7 3 -13 7 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -9 -4 -8 3 -9 2 -9 5 -4 12 1 18 0 18 -3 20 -1 20 -2 18 6 23 -1 16 2 16 -3 10 1 8 -1 4 3 1 2 -5 8 -6 9 -8 15 -8 17 -8 22 -10 27 -4 21 -6 22,0 0 -2 -16 -3 -15 -3 -17 -3 -19 -1 -17 -4 -18 -3 -15 -4 -17 -4 -16 -4 -18 -4 -16 -5 -14 -4 -12 -5 -13 -6 -13 -3 -12 -2 -13 -3 -13 -2 -15 -6 -14 -1 -14 -3 -17 -3 -11 -1 -13 -3 -12 -1 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -5 -4 -7 -4 -7 -3 -7 -4 -8 -5 -8 -3 -9 -4 -10 -4 -7 -2 -9 2 -9 -3 -7 -1 -11 -2 -8 -3 -12 -3 -13 -3 -14 -4 -13 -5 -13 -5 -13 -5 -13 -5 -16 -6 -14 -7 -14 -6 -15 -4 -15
169830808,7E:8A:AE:D6:C8:CD,23488,-40.15,-84,-79,0 0 -9 17 -5 12 -7 8 -5 6 -5 4 -6 0 -7 0 -11 2 -12 -4 -15 -5 -16 -1 -18 1 -18 3 -18 6 -17 9 -16 8 -16 9 -11 9 -11 7 -11 0 -8 2 -8 -1 -6 -2 -7 -9 -8 -12 -8 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -3 7 -1 5 2 5 3 7 9 7 13 7 15 6 16 6 17 7 19 10 18 9 14 9 14 10 13 5 10 1 9 0 9 -5 7 -4 8 -10 9 -16 10 -15 13 -17 17 -15 16 -14 18 -11 16,0 0 -14 -5 -16 -6 -15 -6 -17 -7 -18 -6 -17 -5 -15 -5 -16 -5 -16 -3 -17 -3 -14 -2 -13 -2 -13 -2 -12 -3 -13 -2 -12 -3 -14 -4 -13 -4 -12 -5 -13 -5 -13 -6 -11 -4 -13 -3 -12 -4 -11 -4 -11 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 -6 -1 -8 -1 -8 0 -8 0 -9 0 -8 -1 -7 -1 -8 -1 -8 -1 -9 -4 -9 -4 -9 -4 -9 -5 -11 -5 -13 -3 -13 -3 -14 -4 -14 -1 -16 -1 -15 -1 -13 0 -14 -1 -15 -2 -14 -2 -14 -5
169870384,7E:8A:AE:D6:C8:CD,23504,-72.39,-82,-79,0 0 2 17 1 14 -3 11 -5 9 -3 9 -2 8 -4 6 -5 5 -4 7 -6 10 -7 13 -4 11 -2 14 -3 12 -1 13 2 15 2 15 2 8 0 11 -1 8 -2 9 -3 9 -4 5 -6 7 -8 8 -4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 7 6 5 7 3 10 1 12 2 11 -2 14 0 13 1 18 0 17 3 20 4 18 7 15 1 13 6 10 3 13 1 11 -4 13 -1 9 -4 11 -9 13 -7 14 -7 16 -3 19 -9 16 -4 20,0 0 6 -12 11 -14 10 -13 11 -13 9 -17 9 -16 8 -14 6 -13 6 -11 5 -9 6 -12 6 -8 7 -12 5 -9 6 -10 9 -9 7 -7 9 -11 10 -11 9 -11 9 -11 7 -11 9 -11 6 -10 5 -8 5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -7 -2 -7 0 -8 -3 -8 -3 -8 0 -6 0 -6 1 -6 1 -6 1 -9 2 -6 4 -9 6 -6 6 -9 4 -10 5 -12 4 -13 5 -14 0 -13 -1 -15 1 -14 -1 -13 2 -14 2 -13 3 -10 6 -10
169907807,7E:8A:AE:D6:C8:CD,23536,18.01,-81,-80,0 0 7 -14 4 -16 2 -14 1 -13 2 -12 4 -9 4 -8 6 -9 5 -7 7 -9 7 -10 7 -14 3 -12 2 -17 1 -14 1 -14 1 -13 0 -14 0 -10 0 -10 0 -9 -1 -8 3 -7 3 -7 4 -7 4 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -11 -2 -11 -2 -13 2 -12 1 -12 3 -15 5 -18 5 -15 5 -18 6 -17 5 -17 5 -18 4 -18 2 -16 2 -15 1 -14 2 -13 5 -12 6 -10 7 -15 7 -12 10 -15 7 -11 8 -15 9 -15 10 -16,0 0 15 0 15 -2 17 -1 18 -1 16 -3 17 -3 17 -4 14 -3 12 -4 13 -3 12 -3 10 -4 10 0 10 1 11 1 12 0 11 1 13 2 13 2 12 2 11 3 11 0 9 1 9 1 8 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -5 3 -6 3 -8 3 -7 4 -6 2 -6 2 -4 4 -4 6 -4 6 -4 6 -2 7 -4 9 -2 10 -5 10 -5 11 -5 10 -8 10 -7 9 -9 10 -8 10 -10 9 -6 10 -6 9 -7 12 -4 12 -4
